"vp"	"session"	"block"	"trial"	"leftright"	"adaptation_condition"	"adyesno"	"oriAdapt"	"tarori"	"saccade_latency"	"express"	"saccade_amplitude"	"sacerror_abs"	"error"
1	1	13	6	1	0	0	0	0.25	123	1	10.472	0.728	0
1	1	13	7	1	0	0	0	0.25	128	1	9.702	0.173	0
1	1	13	8	1	0	0	0	0.25	166	0	9.893	0.028	0
1	1	13	9	1	0	0	0	0.25	78	1	4.138	13.876	1
1	1	13	10	2	0	0	0	-0.25	148	0	10.388	0.083	0
1	1	13	11	1	0	0	0	0.25	76	1	9.693	0.394	0
1	1	13	12	2	0	0	0	0.25	127	1	9.653	0.396	0
1	1	13	14	2	0	0	0	0.25	151	0	11.984	0.265	0
1	1	13	15	2	0	0	0	0.25	154	0	10.594	0.018	0
1	1	13	16	2	0	0	0	-0.25	126	1	10.277	0.113	0
1	1	13	17	2	0	0	0	-0.25	151	0	11.237	1.215	0
1	1	13	18	1	0	0	0	-0.25	134	0	9.37	0.475	0
1	1	13	19	2	0	0	0	-0.25	169	0	10.524	0.45	0
1	1	13	20	2	0	0	0	-0.25	175	0	9.707	0.192	0
1	1	13	21	2	0	0	0	0.25	123	1	10.794	0.29	0
1	1	13	22	2	0	0	0	0.25	96	1	8.794	1.265	0
1	1	13	23	1	0	0	0	-0.25	153	0	10.324	0.731	0
1	1	13	24	1	0	0	0	-0.25	125	1	8.281	1.779	0
1	1	13	26	2	0	0	0	0.25	143	0	10.811	0.472	0
1	1	13	27	2	0	0	0	0.25	167	0	10.582	0.23	0
1	1	13	28	1	0	0	0	-0.25	158	0	9.126	0.29	0
1	1	13	29	1	0	0	0	0.25	133	0	9.733	0.004	0
1	1	13	30	1	0	0	0	-0.25	170	0	10.48	0.635	0
1	1	13	31	2	0	0	0	0.25	141	0	11.001	0.379	0
1	1	13	32	2	0	0	0	-0.25	161	0	11.166	0.905	0
1	1	14	1	2	0	0	0	0.25	126	1	9.381	0.56	0
1	1	14	2	1	0	0	0	0.25	164	0	11.706	1.395	0
1	1	14	3	2	0	0	0	-0.25	124	1	9.856	0.034	0
1	1	14	4	2	0	0	0	-0.25	152	0	9.702	0.009	0
1	1	14	5	1	0	0	0	-0.25	153	0	10.884	0.167	0
1	1	14	6	1	0	0	0	0.25	179	0	10.237	0.288	0
1	1	14	7	1	0	0	0	-0.25	145	0	10.328	0.069	0
1	1	14	8	1	0	0	0	0.25	185	0	10.995	0.363	0
1	1	14	9	2	0	0	0	0.25	165	0	9.511	0.293	0
1	1	14	10	2	0	0	0	-0.25	162	0	10.514	0.513	0
1	1	14	11	2	0	0	0	-0.25	177	0	10.056	0.189	0
1	1	14	12	2	0	0	0	-0.25	188	0	10.378	0.423	0
1	1	14	13	1	0	0	0	-0.25	166	0	9.855	0.358	0
1	1	14	14	1	0	0	0	-0.25	164	0	9.054	0.347	0
1	1	14	15	2	0	0	0	-0.25	162	0	10.699	0.445	0
1	1	14	16	2	0	0	0	-0.25	153	0	10.237	0.268	0
1	1	14	17	1	0	0	0	0.25	158	0	10.347	0.358	0
1	1	14	18	2	0	0	0	0.25	181	0	9.457	0.69	0
1	1	14	19	2	0	0	0	0.25	177	0	10.165	0.04	0
1	1	14	20	1	0	0	0	-0.25	164	0	9.473	0.285	0
1	1	14	21	2	0	0	0	0.25	112	1	10.508	0.07	0
1	1	14	22	1	0	0	0	0.25	149	0	10.097	0.385	0
1	1	14	24	1	0	0	0	-0.25	162	0	9.006	0.309	0
1	1	14	25	1	0	0	0	0.25	143	0	7.622	1.992	0
1	1	14	26	2	0	0	0	0.25	228	0	11.161	0.113	0
1	1	14	27	1	0	0	0	-0.25	140	0	10.214	0.137	0
1	1	14	28	2	0	0	0	-0.25	150	0	11.042	1.101	0
1	1	14	29	1	0	0	0	0.25	160	0	9.191	0.503	0
1	1	14	30	2	0	0	0	0.25	172	0	11.109	0.646	0
1	1	14	31	1	0	0	0	0.25	161	0	8.711	1.197	0
1	1	14	32	1	0	0	0	-0.25	145	0	10.404	0.382	0
1	2	1	1	1	0	0	0	0.25	200	0	9.315	0.72	0
1	2	1	2	2	0	0	0	0.25	183	0	10.314	0.284	0
1	2	1	3	2	0	0	0	-0.25	68	1	4.431	14.464	1
1	2	1	4	1	0	0	0	0.25	124	1	10.048	0.028	0
1	2	1	5	1	0	0	0	-0.25	136	0	8.986	0.712	0
1	2	1	6	1	0	0	0	0.25	159	0	10.336	0.393	0
1	2	1	7	1	0	0	0	0.25	148	0	9.974	0.015	0
1	2	1	8	2	0	0	0	-0.25	138	0	9.716	0.353	0
1	2	1	9	2	0	0	0	0.25	143	0	9.295	0.922	0
1	2	1	10	1	0	0	0	-0.25	98	1	8.763	1.153	0
1	2	1	11	2	0	0	0	-0.25	126	1	9.41	0.769	0
1	2	1	12	2	0	0	0	0.25	121	1	9.875	0.309	0
1	2	1	13	2	0	0	0	0.25	144	0	9.899	0.211	0
1	2	1	14	1	0	0	0	-0.25	153	0	10.199	0.194	0
1	2	1	15	1	0	0	0	0.25	149	0	10.197	0.254	0
1	2	1	16	1	0	0	0	0.25	144	0	10.03	0.053	0
1	2	1	17	2	0	0	0	0.25	147	0	9.466	0.489	0
1	2	1	18	1	0	0	0	0.25	148	0	10.121	0.028	0
1	2	1	19	2	0	0	0	-0.25	141	0	10.207	0.009	0
1	2	1	20	2	0	0	0	0.25	117	1	9.3	0.78	0
1	2	1	21	1	0	0	0	-0.25	148	0	10.256	0.265	0
1	2	1	22	1	0	0	0	-0.25	141	0	9.996	0.173	0
1	2	1	23	1	0	0	0	-0.25	156	0	10.062	0.205	0
1	2	1	24	1	0	0	0	0.25	143	0	9.448	0.647	0
1	2	1	25	1	0	0	0	-0.25	160	0	10.503	0.698	0
1	2	1	26	2	0	0	0	0.25	155	0	9.606	0.513	0
1	2	1	27	2	0	0	0	-0.25	192	0	9.485	0.886	0
1	2	1	28	2	0	0	0	-0.25	166	0	9.916	0.372	0
1	2	1	29	1	0	0	0	-0.25	139	0	9.901	0.023	0
1	2	1	30	2	0	0	0	0.25	132	0	10.061	0.151	0
1	2	1	31	2	0	0	0	-0.25	161	0	9.945	0.342	0
1	2	1	32	2	0	0	0	-0.25	155	0	9.994	0.239	0
1	2	2	1	2	0	0	0	0.25	200	0	9.745	0.47	0
1	2	2	2	2	0	0	0	0.25	178	0	10.122	0.118	0
1	2	2	3	2	0	0	0	-0.25	156	0	10.064	0.116	0
1	2	2	4	1	0	0	0	0.25	140	0	9.474	0.358	0
1	2	2	5	2	0	0	0	-0.25	159	0	10.078	0.059	0
1	2	2	6	2	0	0	0	-0.25	135	0	8.772	1.409	0
1	2	2	7	1	0	0	0	0.25	143	0	9.93	0.015	0
1	2	2	8	2	0	0	0	-0.25	146	0	9.974	0.369	0
1	2	2	9	1	0	0	0	-0.25	132	0	10.173	0.295	0
1	2	2	10	1	0	0	0	0.25	165	0	10.103	0.134	0
1	2	2	11	2	0	0	0	-0.25	163	0	9.955	0.263	0
1	2	2	12	2	0	0	0	0.25	153	0	9.674	0.268	0
1	2	2	13	1	0	0	0	-0.25	153	0	10.211	0.257	0
1	2	2	14	1	0	0	0	0.25	159	0	9.83	0.13	0
1	2	2	15	2	0	0	0	0.25	147	0	9.827	0.443	0
1	2	2	16	1	0	0	0	-0.25	151	0	10.232	0.529	0
1	2	2	17	1	0	0	0	-0.25	156	0	10.678	0.728	0
1	2	2	18	2	0	0	0	-0.25	137	0	9.755	0.366	0
1	2	2	19	2	0	0	0	0.25	165	0	9.328	0.911	0
1	2	2	20	1	0	0	0	-0.25	142	0	9.666	0.151	0
1	2	2	21	1	0	0	0	-0.25	161	0	10.347	0.556	0
1	2	2	22	2	0	0	0	-0.25	151	0	9.735	0.562	0
1	2	2	23	1	0	0	0	0.25	125	1	10.102	0.2	0
1	2	2	24	2	0	0	0	0.25	93	1	9.973	0.236	0
1	2	2	25	1	0	0	0	0.25	125	1	8.271	1.423	0
1	2	2	26	1	0	0	0	0.25	170	0	10.076	0.113	0
1	2	2	27	1	0	0	0	-0.25	134	0	9.95	0.192	0
1	2	2	28	1	0	0	0	0.25	138	0	10.542	0.622	0
1	2	2	29	2	0	0	0	0.25	155	0	9.625	0.658	0
1	2	2	30	2	0	0	0	0.25	153	0	9.889	0.426	0
1	2	2	31	1	0	0	0	-0.25	126	1	10.358	0.518	0
1	2	2	32	2	0	0	0	-0.25	128	1	9.496	0.954	0
1	2	3	1	2	0	0	0	-0.25	195	0	9.371	0.745	0
1	2	3	2	2	0	0	0	-0.25	176	0	9.845	0.211	0
1	2	3	3	2	0	0	0	0.25	126	1	9.831	0.239	0
1	2	3	4	2	0	0	0	0.25	110	1	9.076	1.088	0
1	2	3	5	1	0	0	0	0.25	142	0	9.52	0.184	0
1	2	3	6	1	0	0	0	-0.25	146	0	9.955	0.062	0
1	2	3	7	1	0	0	0	-0.25	134	0	9.389	0.443	0
1	2	3	8	2	0	0	0	-0.25	159	0	10.053	0.219	0
1	2	3	9	1	0	0	0	-0.25	114	1	9.381	0.402	0
1	2	3	10	2	0	0	0	0.25	161	0	10.254	0.028	0
1	2	3	11	2	0	0	0	-0.25	163	0	10.07	0.181	0
1	2	3	12	1	0	0	0	0.25	133	0	9.82	0.173	0
1	2	3	13	2	0	0	0	-0.25	159	0	9.427	0.895	0
1	2	3	14	1	0	0	0	-0.25	143	0	9.871	0.013	0
1	2	3	15	1	0	0	0	0.25	139	0	10.265	0.668	0
1	2	3	16	2	0	0	0	0.25	130	1	8.917	1.243	0
1	2	3	17	1	0	0	0	-0.25	103	1	8.617	1.028	0
1	2	3	18	1	0	0	0	0.25	133	0	8.656	1.224	0
1	2	3	19	2	0	0	0	0.25	167	0	9.741	0.454	0
1	2	3	20	1	0	0	0	0.25	126	1	9.577	0.206	0
1	2	3	21	1	0	0	0	0.25	144	0	9.217	0.777	0
1	2	3	22	2	0	0	0	-0.25	154	0	9.873	0.288	0
1	2	3	23	1	0	0	0	0.25	158	0	10.096	0.311	0
1	2	3	24	1	0	0	0	-0.25	156	0	9.46	0.075	0
1	2	3	25	2	0	0	0	0.25	156	0	9.517	0.666	0
1	2	3	26	2	0	0	0	-0.25	154	0	8.718	1.61	0
1	2	3	27	2	0	0	0	0.25	142	0	10.658	0.496	0
1	2	3	28	1	0	0	0	-0.25	151	0	10.11	0.132	0
1	2	3	29	2	0	0	0	-0.25	153	0	9.27	1.017	0
1	2	3	30	1	0	0	0	0.25	155	0	10.037	0.072	0
1	2	3	31	2	0	0	0	0.25	144	0	9.62	0.639	0
1	2	3	32	1	0	0	0	-0.25	138	0	9.437	0.127	0
1	2	4	1	1	-1	1	-0.25	0.25	195	0	10.622	0.839	0
1	2	4	2	1	1	1	-0.25	-0.25	101	1	10.924	1.038	0
1	2	4	3	2	1	1	-0.25	-0.25	254	0	9.08	1.066	0
1	2	4	4	1	-1	1	-0.25	0.25	193	0	10.255	0.265	0
1	2	4	6	1	1	1	-0.25	-0.25	148	0	10.894	1.033	0
1	2	4	7	2	-1	1	-0.25	0.25	87	1	9.727	20.023	1
1	2	4	8	2	-1	1	-0.25	0.25	167	0	9.542	0.786	0
1	2	4	9	2	-1	1	-0.25	0.25	110	1	10.018	20.219	1
1	2	4	10	1	1	1	-0.25	-0.25	108	1	10.028	0.148	0
1	2	4	11	2	-1	1	-0.25	0.25	207	0	10.122	0.032	0
1	2	4	12	1	1	1	-0.25	-0.25	81	1	10.405	0.526	0
1	2	4	13	1	1	1	-0.25	-0.25	137	0	10.643	0.848	0
1	2	4	14	1	1	1	-0.25	-0.25	102	1	9.729	0.236	0
1	2	4	15	1	-1	1	-0.25	0.25	117	1	5.489	15.412	1
1	2	4	16	1	-1	1	-0.25	0.25	165	0	10.214	0.36	0
1	2	4	17	2	1	1	-0.25	-0.25	93	1	9.782	0.345	0
1	2	4	18	2	1	1	-0.25	-0.25	101	1	8.929	19.078	1
1	2	4	19	1	1	1	-0.25	-0.25	134	0	10.397	0.622	0
1	2	4	20	2	1	1	-0.25	-0.25	83	1	9.775	20.001	1
1	2	4	21	2	1	1	-0.25	-0.25	158	0	10.014	0.364	0
1	2	4	22	2	-1	1	-0.25	0.25	144	0	10.033	0.337	0
1	2	4	23	1	-1	1	-0.25	0.25	80	1	10.256	0.085	0
1	2	4	24	1	-1	1	-0.25	0.25	140	0	10.417	0.731	0
1	2	4	25	2	-1	1	-0.25	0.25	236	0	9.812	0.339	0
1	2	4	26	2	-1	1	-0.25	0.25	173	0	9.679	0.508	0
1	2	4	27	1	-1	1	-0.25	0.25	129	1	11.079	1.291	0
1	2	4	28	2	1	1	-0.25	-0.25	137	0	10.3	0.01	0
1	2	4	29	2	1	1	-0.25	-0.25	84	1	9.199	19.342	1
1	2	4	30	2	-1	1	-0.25	0.25	144	0	10.171	0.16	0
1	2	4	31	1	1	1	-0.25	-0.25	129	1	10.141	0.271	0
1	2	4	32	2	1	1	-0.25	-0.25	138	0	9.793	0.255	0
1	2	5	1	1	-1	1	0.25	-0.25	234	0	11.152	1.536	0
1	2	5	2	2	-1	1	0.25	-0.25	109	1	7.076	17.399	1
1	2	5	3	2	-1	1	0.25	-0.25	160	0	10.468	0.034	0
1	2	5	4	1	1	1	0.25	0.25	100	1	10.162	0.428	0
1	2	5	5	1	1	1	0.25	0.25	125	1	10.54	0.573	0
1	2	5	6	1	1	1	0.25	0.25	134	0	10.439	0.725	0
1	2	5	7	1	-1	1	0.25	-0.25	185	0	10.101	0.442	0
1	2	5	8	2	-1	1	0.25	-0.25	131	0	10.038	0.546	0
1	2	5	9	2	-1	1	0.25	-0.25	109	1	10.676	21.03	1
1	2	5	10	1	-1	1	0.25	-0.25	97	1	9.888	0.039	0
1	2	5	11	1	-1	1	0.25	-0.25	130	1	10.358	0.66	0
1	2	5	12	2	1	1	0.25	0.25	134	0	10.086	0.361	0
1	2	5	13	2	-1	1	0.25	-0.25	76	1	8.056	18.302	1
1	2	5	14	2	-1	1	0.25	-0.25	134	0	10.133	0.326	0
1	2	5	15	1	1	1	0.25	0.25	121	1	10.274	0.407	0
1	2	5	16	2	1	1	0.25	0.25	96	1	9.563	0.777	0
1	2	5	17	1	-1	1	0.25	-0.25	138	0	10.461	0.927	0
1	2	5	18	2	-1	1	0.25	-0.25	111	1	9.579	0.846	0
1	2	5	19	1	-1	1	0.25	-0.25	129	1	10.362	0.513	0
1	2	5	20	2	1	1	0.25	0.25	140	0	9.713	0.609	0
1	2	5	21	2	-1	1	0.25	-0.25	167	0	9.861	0.576	0
1	2	5	22	2	1	1	0.25	0.25	150	0	9.831	0.402	0
1	2	5	23	2	1	1	0.25	0.25	223	0	10.21	0.013	0
1	2	5	24	1	1	1	0.25	0.25	141	0	9.064	0.595	0
1	2	5	25	2	1	1	0.25	0.25	146	0	9.677	0.464	0
1	2	5	26	2	1	1	0.25	0.25	140	0	11.179	0.796	0
1	2	5	27	1	-1	1	0.25	-0.25	218	0	9.955	0.505	0
1	2	5	28	1	1	1	0.25	0.25	147	0	10.592	0.897	0
1	2	5	29	1	1	1	0.25	0.25	154	0	9.193	0.345	0
1	2	5	30	1	-1	1	0.25	-0.25	146	0	10.007	0.532	0
1	2	5	31	1	1	1	0.25	0.25	141	0	9.669	0.059	0
1	2	5	32	2	1	1	0.25	0.25	163	0	10.203	0.361	0
1	2	6	1	1	1	1	0.25	0.25	193	0	10.1	0.143	0
1	2	6	2	1	1	1	0.25	0.25	175	0	9.675	0.042	0
1	2	6	3	1	1	1	0.25	0.25	125	1	9.653	0.124	0
1	2	6	4	2	1	1	0.25	0.25	168	0	9.62	0.701	0
1	2	6	5	1	1	1	0.25	0.25	124	1	10.088	0.246	0
1	2	6	6	1	-1	1	0.25	-0.25	97	1	10.172	0.241	0
1	2	6	7	2	1	1	0.25	0.25	164	0	8.811	1.507	0
1	2	6	8	1	-1	1	0.25	-0.25	92	1	9.865	0.077	0
1	2	6	9	1	1	1	0.25	0.25	106	1	10.121	0.412	0
1	2	6	10	1	-1	1	0.25	-0.25	126	1	9.666	0.255	0
1	2	6	12	1	1	1	0.25	0.25	141	0	9.556	0.29	0
1	2	6	13	2	-1	1	0.25	-0.25	169	0	9.245	1.259	0
1	2	6	14	2	1	1	0.25	0.25	147	0	10.333	0.334	0
1	2	6	15	1	-1	1	0.25	-0.25	87	1	9.981	0.453	0
1	2	6	16	1	-1	1	0.25	-0.25	131	0	9.945	0.23	0
1	2	6	17	2	-1	1	0.25	-0.25	143	0	9.395	1.229	0
1	2	6	18	2	-1	1	0.25	-0.25	155	0	9.759	0.571	0
1	2	6	19	1	-1	1	0.25	-0.25	170	0	10.401	0.494	0
1	2	6	20	2	1	1	0.25	0.25	137	0	9.733	0.954	0
1	2	6	21	2	1	1	0.25	0.25	155	0	9.257	1.085	0
1	2	6	22	2	-1	1	0.25	-0.25	133	0	9.382	1.025	0
1	2	6	23	1	-1	1	0.25	-0.25	120	1	9.306	0.443	0
1	2	6	24	1	1	1	0.25	0.25	154	0	9.827	0.276	0
1	2	6	25	1	1	1	0.25	0.25	137	0	9.283	0.181	0
1	2	6	26	2	1	1	0.25	0.25	96	1	9.792	0.565	0
1	2	6	27	2	1	1	0.25	0.25	129	1	10.013	0.622	0
1	2	6	28	2	-1	1	0.25	-0.25	184	0	10.177	0.19	0
1	2	6	29	2	-1	1	0.25	-0.25	159	0	10.529	0.369	0
1	2	6	30	2	1	1	0.25	0.25	144	0	10.27	0.473	0
1	2	6	31	2	-1	1	0.25	-0.25	163	0	9.629	0.843	0
1	2	6	32	2	-1	1	0.25	-0.25	135	0	9.755	0.538	0
1	2	7	1	2	1	1	-0.25	-0.25	308	0	9.146	1.088	0
1	2	7	2	2	-1	1	-0.25	0.25	171	0	10.007	0.023	0
1	2	7	3	1	1	1	-0.25	-0.25	159	0	11.063	1.191	0
1	2	7	4	1	-1	1	-0.25	0.25	140	0	11.306	1.618	0
1	2	7	5	2	1	1	-0.25	-0.25	133	0	9.115	0.854	0
1	2	7	6	2	1	1	-0.25	-0.25	136	0	9.532	0.407	0
1	2	7	8	1	1	1	-0.25	-0.25	126	1	10.664	0.573	0
1	2	7	9	1	1	1	-0.25	-0.25	122	1	9.214	0.584	0
1	2	7	10	2	1	1	-0.25	-0.25	98	1	9.596	0.805	0
1	2	7	12	1	-1	1	-0.25	0.25	151	0	10.442	0.439	0
1	2	7	13	2	1	1	-0.25	-0.25	104	1	9.903	0.53	0
1	2	7	14	1	1	1	-0.25	-0.25	164	0	10.654	0.717	0
1	2	7	15	1	-1	1	-0.25	0.25	134	0	10.166	0.366	0
1	2	7	17	2	-1	1	-0.25	0.25	126	1	4.794	5.446	0
1	2	7	18	2	-1	1	-0.25	0.25	149	0	10.33	0.037	0
1	2	7	19	1	1	1	-0.25	-0.25	164	0	10.845	1.24	0
1	2	7	20	2	1	1	-0.25	-0.25	134	0	9.269	0.93	0
1	2	7	21	1	1	1	-0.25	-0.25	140	0	10.29	0.573	0
1	2	7	22	2	-1	1	-0.25	0.25	126	1	9.288	0.867	0
1	2	7	23	1	-1	1	-0.25	0.25	177	0	10.126	0.148	0
1	2	7	24	1	-1	1	-0.25	0.25	196	0	9.643	0.39	0
1	2	7	25	1	-1	1	-0.25	0.25	178	0	9.024	0.592	0
1	2	7	26	1	1	1	-0.25	-0.25	181	0	9.045	0.666	0
1	2	7	27	2	-1	1	-0.25	0.25	171	0	9.177	1.586	0
1	2	7	28	2	-1	1	-0.25	0.25	177	0	8.775	1.483	0
1	2	7	29	2	1	1	-0.25	-0.25	114	1	9.086	1.344	0
1	2	7	30	2	1	1	-0.25	-0.25	134	0	9.396	1.025	0
1	2	7	31	2	-1	1	-0.25	0.25	178	0	9.466	0.856	0
1	2	7	32	1	-1	1	-0.25	0.25	184	0	10.226	0.551	0
1	2	8	1	2	-1	1	0.25	-0.25	244	0	9.973	0.266	0
1	2	8	2	1	-1	1	0.25	-0.25	168	0	9.887	0.088	0
1	2	8	3	1	-1	1	0.25	-0.25	154	0	9.444	0.47	0
1	2	8	4	2	-1	1	0.25	-0.25	129	1	9.764	0.543	0
1	2	8	5	1	-1	1	0.25	-0.25	117	1	10.345	0.597	0
1	2	8	6	1	1	1	0.25	0.25	131	0	9.636	0.092	0
1	2	8	7	1	-1	1	0.25	-0.25	119	1	9.737	0.111	0
1	2	8	8	2	1	1	0.25	0.25	144	0	10.011	0.383	0
1	2	8	9	1	1	1	0.25	0.25	136	0	9.784	0.08	0
1	2	8	10	2	1	1	0.25	0.25	131	0	8.849	1.466	0
1	2	8	11	2	-1	1	0.25	-0.25	73	1	8.544	18.899	1
1	2	8	12	1	1	1	0.25	0.25	179	0	10.193	0.36	0
1	2	8	13	2	-1	1	0.25	-0.25	97	1	10.09	0.426	0
1	2	8	14	1	-1	1	0.25	-0.25	144	0	9.475	0.17	0
1	2	8	15	2	1	1	0.25	0.25	137	0	10.092	0.236	0
1	2	8	16	2	1	1	0.25	0.25	133	0	11.053	0.717	0
1	2	8	17	2	-1	1	0.25	-0.25	157	0	10.696	0.447	0
1	2	8	18	1	1	1	0.25	0.25	130	1	10.469	0.989	0
1	2	8	19	1	-1	1	0.25	-0.25	154	0	9.431	0.097	0
1	2	8	20	2	-1	1	0.25	-0.25	151	0	10.866	0.589	0
1	2	8	21	2	1	1	0.25	0.25	134	0	9.458	0.949	0
1	2	8	22	1	1	1	0.25	0.25	133	0	10.138	0.439	0
1	2	8	23	1	-1	1	0.25	-0.25	161	0	9.588	0.239	0
1	2	8	24	2	1	1	0.25	0.25	134	0	9.683	0.601	0
1	2	8	25	2	-1	1	0.25	-0.25	154	0	10.342	0.053	0
1	2	8	26	1	1	1	0.25	0.25	144	0	10.13	0.573	0
1	2	8	27	2	1	1	0.25	0.25	102	1	10.242	0.092	0
1	2	8	28	1	-1	1	0.25	-0.25	148	0	9.626	0.132	0
1	2	8	29	2	-1	1	0.25	-0.25	160	0	10.404	0.111	0
1	2	8	30	2	1	1	0.25	0.25	134	0	10.232	0.342	0
1	2	8	31	1	1	1	0.25	0.25	138	0	10.226	0.491	0
1	2	8	32	1	1	1	0.25	0.25	128	1	9.598	0.1	0
1	2	9	1	1	1	1	0.25	0.25	304	0	9.329	0.301	0
1	2	9	2	2	-1	1	0.25	-0.25	172	0	10.489	0.037	0
1	2	9	3	2	1	1	0.25	0.25	81	1	9.281	19.544	1
1	2	9	4	1	1	1	0.25	0.25	118	1	9.68	0.023	0
1	2	9	5	1	1	1	0.25	0.25	130	1	10.064	0.262	0
1	2	9	6	1	1	1	0.25	0.25	103	1	9.331	0.516	0
1	2	9	7	2	-1	1	0.25	-0.25	133	0	9.916	0.492	0
1	2	9	8	2	1	1	0.25	0.25	142	0	11.262	0.793	0
1	2	9	9	1	-1	1	0.25	-0.25	127	1	8.855	0.859	0
1	2	9	10	2	1	1	0.25	0.25	139	0	9.844	0.527	0
1	2	9	11	2	1	1	0.25	0.25	136	0	9.895	0.225	0
1	2	9	12	1	1	1	0.25	0.25	133	0	10.581	0.85	0
1	2	9	13	1	-1	1	0.25	-0.25	184	0	9.062	0.571	0
1	2	9	14	2	1	1	0.25	0.25	148	0	11.027	0.477	0
1	2	9	15	2	-1	1	0.25	-0.25	166	0	9.873	0.639	0
1	2	9	16	1	-1	1	0.25	-0.25	136	0	10.245	0.589	0
1	2	9	17	1	-1	1	0.25	-0.25	170	0	10.658	0.608	0
1	2	9	19	2	-1	1	0.25	-0.25	97	1	9.478	0.805	0
1	2	9	20	2	-1	1	0.25	-0.25	170	0	9.702	0.513	0
1	2	9	21	1	-1	1	0.25	-0.25	158	0	11.351	1.536	0
1	2	9	22	1	1	1	0.25	0.25	146	0	9.603	0.377	0
1	2	9	23	1	-1	1	0.25	-0.25	151	0	9.839	0.026	0
1	2	9	24	1	1	1	0.25	0.25	161	0	9.896	0.309	0
1	2	9	25	1	-1	1	0.25	-0.25	129	1	9.685	0.219	0
1	2	9	26	2	1	1	0.25	0.25	109	1	9.664	0.421	0
1	2	9	27	2	-1	1	0.25	-0.25	137	0	9.902	0.121	0
1	2	9	28	1	-1	1	0.25	-0.25	158	0	10.02	0.355	0
1	2	9	29	2	1	1	0.25	0.25	123	1	9.257	0.723	0
1	2	9	30	2	-1	1	0.25	-0.25	141	0	9.822	0.35	0
1	2	9	31	2	1	1	0.25	0.25	143	0	10.236	0.017	0
1	2	9	32	1	1	1	0.25	0.25	129	1	9.891	0.007	0
1	2	9	33	2	-1	1	0.25	-0.25	101	1	8.575	1.744	0
1	2	10	1	1	1	1	-0.25	-0.25	350	0	10.495	0.739	0
1	2	10	2	1	-1	1	-0.25	0.25	165	0	10.5	0.496	0
1	2	10	3	1	1	1	-0.25	-0.25	144	0	10.8	0.986	0
1	2	10	4	1	-1	1	-0.25	0.25	104	1	9.783	0.11	0
1	2	10	5	2	1	1	-0.25	-0.25	133	0	10.862	0.475	0
1	2	10	6	2	1	1	-0.25	-0.25	142	0	10.763	0.524	0
1	2	10	7	2	-1	1	-0.25	0.25	97	1	9.963	0.209	0
1	2	10	8	2	-1	1	-0.25	0.25	98	1	10.475	0.153	0
1	2	10	9	1	-1	1	-0.25	0.25	160	0	10.136	0.624	0
1	2	10	10	1	-1	1	-0.25	0.25	168	0	9.362	0.26	0
1	2	10	11	2	-1	1	-0.25	0.25	176	0	11.343	0.834	0
1	2	10	12	2	1	1	-0.25	-0.25	146	0	10.588	0.026	0
1	2	10	13	1	-1	1	-0.25	0.25	135	0	10.417	0.703	0
1	2	10	14	1	-1	1	-0.25	0.25	238	0	8.654	0.99	0
1	2	10	15	2	-1	1	-0.25	0.25	137	0	9.919	0.244	0
1	2	10	16	1	1	1	-0.25	-0.25	87	1	9.613	0.184	0
1	2	10	17	2	-1	1	-0.25	0.25	111	1	10.347	0.066	0
1	2	10	18	2	-1	1	-0.25	0.25	129	1	7.571	2.939	0
1	2	10	19	1	1	1	-0.25	-0.25	136	0	9.776	0.034	0
1	2	10	20	2	1	1	-0.25	-0.25	109	1	9.668	0.737	0
1	2	10	21	1	-1	1	-0.25	0.25	192	0	9.512	0.094	0
1	2	10	22	2	1	1	-0.25	-0.25	108	1	10.577	0.211	0
1	2	10	23	2	-1	1	-0.25	0.25	150	0	10.05	0.042	0
1	2	10	24	2	1	1	-0.25	-0.25	144	0	10.924	0.415	0
1	2	10	26	1	1	1	-0.25	-0.25	149	0	9.513	0.039	0
1	2	10	27	2	1	1	-0.25	-0.25	134	0	9.923	0.415	0
1	2	10	28	2	1	1	-0.25	-0.25	141	0	10.575	0.067	0
1	2	10	29	1	1	1	-0.25	-0.25	160	0	10.382	0.69	0
1	2	10	30	1	1	1	-0.25	-0.25	104	1	5.311	15.107	1
1	2	10	31	2	-1	1	-0.25	0.25	121	1	9.806	0.315	0
1	2	10	32	1	1	1	-0.25	-0.25	170	0	10.163	0.243	0
1	2	11	1	2	1	1	-0.25	-0.25	226	0	10.143	0.255	0
1	2	11	2	1	1	1	-0.25	-0.25	111	1	10.69	0.673	0
1	2	11	4	2	-1	1	-0.25	0.25	166	0	10.769	0.635	0
1	2	11	5	2	1	1	-0.25	-0.25	63	1	9.035	19.22	1
1	2	11	6	1	-1	1	-0.25	0.25	110	1	10.413	0.428	0
1	2	11	7	2	-1	1	-0.25	0.25	145	0	10.093	0.181	0
1	2	11	8	1	-1	1	-0.25	0.25	137	0	10.134	0.431	0
1	2	11	9	1	-1	1	-0.25	0.25	178	0	10.955	1.144	0
1	2	11	10	1	1	1	-0.25	-0.25	101	1	10.195	0.442	0
1	2	11	11	2	1	1	-0.25	-0.25	175	0	9.991	0.456	0
1	2	11	12	1	1	1	-0.25	-0.25	137	0	10.461	0.807	0
1	2	11	13	1	-1	1	-0.25	0.25	165	0	10.373	0.717	0
1	2	11	14	1	1	1	-0.25	-0.25	155	0	10.18	0.709	0
